"","datesong","mean_views","mean_score","min_views","max_views","mean_likes","min_likes","max_likes","vid_name","ytub_url","art_name","d_posted","cartist","colab"
"1","98_https://www.youtube.com/watch?v=OjclGogOWB8",1288.70072992701,0,1274,1299,17,17,17,"Siku Poa","https://www.youtube.com/watch?v=OjclGogOWB8","Masha  Ala-C",1396040400,"masha","no"
"2","100_https://www.youtube.com/watch?v=TG6GNFDh4iU",74025.6350364963,3,73589,74451,0,0,0,"Change","https://www.youtube.com/watch?v=TG6GNFDh4iU","Sanaipei  Ala-C 
Alpha Msanii
Avril 
Jimw@t 
Jua Cali 
King Kaka
Marya",1361566800,"sanaipei","yes"
"3","100_https://www.youtube.com/watch?v=TG6GNFDh4iU",74025.6350364963,3,73589,74451,0,0,0,"Change","https://www.youtube.com/watch?v=TG6GNFDh4iU","Sanaipei  Ala-C 
Alpha Msanii
Avril 
Jimw@t 
Jua Cali 
King Kaka
Marya",1361566800,"cali","yes"
"2772","2824_https://www.youtube.com/watch?v=Q8XngOFdcNU",2104.02941176471,0,2075,2134,25.7573529411765,24,26,"Chakutumaini ","https://www.youtube.com/watch?v=Q8XngOFdcNU","Kanjii  Aaron  Rimbui",1363726800,"kanjii","yes"
"2773","2824_https://www.youtube.com/watch?v=Q8XngOFdcNU",2104.02941176471,0,2075,2134,25.7573529411765,24,26,"Chakutumaini ","https://www.youtube.com/watch?v=Q8XngOFdcNU","Kanjii  Aaron  Rimbui",1363726800,"aaronrimbui","yes"
"2774","2829_https://www.youtube.com/watch?v=MjyxM32pe_0",39673.4411764706,219.838235294118,30266,50212,408.713235294118,354,475,"Mabega","https://www.youtube.com/watch?v=MjyxM32pe_0","Kansoul",1448312400,"kansoul","no"
"2775","2830_https://www.youtube.com/watch?v=sQIT7ODPtCA",23289.3970588235,98.5220588235294,18964,27567,180.691176470588,161,204,"Kanayudu","https://www.youtube.com/watch?v=sQIT7ODPtCA","Kansoul Mr Votz
 Ndegz",1447275600,"kansoul","yes"
"2776","2830_https://www.youtube.com/watch?v=sQIT7ODPtCA",23289.3970588235,98.5220588235294,18964,27567,180.691176470588,161,204,"Kanayudu","https://www.youtube.com/watch?v=sQIT7ODPtCA","Kansoul Mr Votz
 Ndegz",1447275600,"mr","yes"
"2777","2830_https://www.youtube.com/watch?v=sQIT7ODPtCA",23289.3970588235,98.5220588235294,18964,27567,180.691176470588,161,204,"Kanayudu","https://www.youtube.com/watch?v=sQIT7ODPtCA","Kansoul Mr Votz
 Ndegz",1447275600,"ndegz","yes"
"2778","2831_https://www.youtube.com/watch?v=C32689-HLC8",109546.786764706,188.786764705882,90677,130169,643.823529411765,552,739,"Tunakubali","https://www.youtube.com/watch?v=C32689-HLC8","Timmy  Kansoul",1442523600,"timmy","yes"
"2779","2831_https://www.youtube.com/watch?v=C32689-HLC8",109546.786764706,188.786764705882,90677,130169,643.823529411765,552,739,"Tunakubali","https://www.youtube.com/watch?v=C32689-HLC8","Timmy  Kansoul",1442523600,"kansoul","yes"
"2780","2832_https://www.youtube.com/watch?v=uRGs5e9qB70",132737.610294118,62.4411764705882,125763,139723,670.992647058824,642,703,"Moto Wa Kuotea Mbali","https://www.youtube.com/watch?v=uRGs5e9qB70","Kansoul  Nameless",1429477200,"kansoul","yes"
"2781","2832_https://www.youtube.com/watch?v=uRGs5e9qB70",132737.610294118,62.4411764705882,125763,139723,670.992647058824,642,703,"Moto Wa Kuotea Mbali","https://www.youtube.com/watch?v=uRGs5e9qB70","Kansoul  Nameless",1429477200,"nameless","yes"
"2782","2833_https://www.youtube.com/watch?v=R-fCEyQwaco",110265.088235294,29.7941176470588,107446,112583,651.669117647059,639,664,"Drum","https://www.youtube.com/watch?v=R-fCEyQwaco","Kansoul",1420318800,"kansoul","no"
"2783","2834_https://www.youtube.com/watch?v=9I68DcEvWM8",501342.470588235,104.404411764706,487699,514419,1588.36764705882,1549,1629,"Nyongwa","https://www.youtube.com/watch?v=9I68DcEvWM8","Kansoul",1414962000,"kansoul","no"
"2784","2835_https://www.youtube.com/watch?v=U9XrdT13tvw",119.382352941176,0,98,134,1,1,1,"Almighty","https://www.youtube.com/watch?v=U9XrdT13tvw","Kantai",1399928400,"kantai","no"
"2785","2836_https://www.youtube.com/watch?v=kNSo1LRWodU",2801.71323529412,0,2587,2942,17.3676470588235,15,18,"Incredible","https://www.youtube.com/watch?v=kNSo1LRWodU","Kantai",1395349200,"kantai","no"
"2786","2837_https://www.youtube.com/watch?v=kDYrFTj8iPE",7855.36029411765,1,7225,8294,59.4264705882353,54,65,"Issues","https://www.youtube.com/watch?v=kDYrFTj8iPE","Kantai",1383685200,"kantai","no"
"2787","2838_https://www.youtube.com/watch?v=apWjSOMK3iA",11517.6102941176,0,10597,12195,63.9852941176471,51,70,"Jinga Hii","https://www.youtube.com/watch?v=apWjSOMK3iA","Kantai",1344027600,"kantai","no"
"2788","2840_https://www.youtube.com/watch?v=z8PJKr969wg",4444.18382352941,0,4415,4471,43,43,43,"Mawazo","https://www.youtube.com/watch?v=z8PJKr969wg","Kapella",1362258000,"kapella","no"
"2789","2841_https://www.youtube.com/watch?v=q4hcoKzBxIk",1026.75735294118,0,1010,1042,10,10,10,"I Believe","https://www.youtube.com/watch?v=q4hcoKzBxIk","Kaptain Donald",1411592400,"kaptaindonald","no"
"2790","2842_https://www.youtube.com/watch?v=Z9sksnfC-yk",1076.21323529412,0,1066,1091,14.3382352941176,14,15,"It's Time To Party","https://www.youtube.com/watch?v=Z9sksnfC-yk","Kaptain Donald",1404334800,"kaptaindonald","no"
"2791","2843_https://www.youtube.com/watch?v=R3xwnps7QUI",1852.45588235294,0,1768,1989,22.3382352941176,22,23,"Jesus My Valentine","https://www.youtube.com/watch?v=R3xwnps7QUI","Kaptain Donald",1392152400,"kaptaindonald","no"
"2792","2844_https://www.youtube.com/watch?v=Ra4YEFHeqmY",158,0,158,158,0,0,0,"Ukisoma Neno","https://www.youtube.com/watch?v=Ra4YEFHeqmY","Kaptain Donald",1373403600,"kaptaindonald","no"
"2793","2845_https://www.youtube.com/watch?v=uimjvzzWEfo",171.044117647059,0,169,175,1,1,1,"Speak To Me","https://www.youtube.com/watch?v=uimjvzzWEfo","Kaptain Donald",1373403600,"kaptaindonald","no"
"2794","2846_https://www.youtube.com/watch?v=FRtrwdaqeMg",145.860294117647,0,145,147,1,1,1,"Ni wa kwanza","https://www.youtube.com/watch?v=FRtrwdaqeMg","Kaptain Donald",1373403600,"kaptaindonald","no"
"2795","2847_https://www.youtube.com/watch?v=9kBQ7S3utOY",137.411764705882,0,137,138,2,2,2,"My Father","https://www.youtube.com/watch?v=9kBQ7S3utOY","Kaptain Donald",1373403600,"kaptaindonald","no"
"2796","2848_https://www.youtube.com/watch?v=DK09wDO06V4",225,0,225,225,1,1,1,"Mungu Wangu","https://www.youtube.com/watch?v=DK09wDO06V4","Kaptain Donald",1373317200,"kaptaindonald","no"
"2797","2849_https://www.youtube.com/watch?v=MIoYUpqudFU",210.720588235294,0,210,212,1,1,1,"I Will Follow You","https://www.youtube.com/watch?v=MIoYUpqudFU","Kaptain Donald",1373230800,"kaptaindonald","no"
"2798","2850_https://www.youtube.com/watch?v=qeoyWRAxGVE",914.772058823529,0,911,918,2,2,2,"Tatizo","https://www.youtube.com/watch?v=qeoyWRAxGVE","Pam Abbas 
Jua Cali 
Karma 
Nameless 
Nyashinski 
Wyre",1316984400,"pam","yes"
"2799","2850_https://www.youtube.com/watch?v=qeoyWRAxGVE",914.772058823529,0,911,918,2,2,2,"Tatizo","https://www.youtube.com/watch?v=qeoyWRAxGVE","Pam Abbas 
Jua Cali 
Karma 
Nameless 
Nyashinski 
Wyre",1316984400,"abbas","yes"
"2800","2850_https://www.youtube.com/watch?v=qeoyWRAxGVE",914.772058823529,0,911,918,2,2,2,"Tatizo","https://www.youtube.com/watch?v=qeoyWRAxGVE","Pam Abbas 
Jua Cali 
Karma 
Nameless 
Nyashinski 
Wyre",1316984400,"cali","yes"
"2801","2852_https://www.youtube.com/watch?v=qd921pK71CI",53392.0955882353,2,52978,53851,259.007352941176,258,261,"Twende Kazi","https://www.youtube.com/watch?v=qd921pK71CI","Daddy Owen Danny 
Denno 
Emmy Kosgei
Karun 
Wyre",1354136400,"danny","yes"
"2802","2852_https://www.youtube.com/watch?v=qd921pK71CI",53392.0955882353,2,52978,53851,259.007352941176,258,261,"Twende Kazi","https://www.youtube.com/watch?v=qd921pK71CI","Daddy Owen Danny 
Denno 
Emmy Kosgei
Karun 
Wyre",1354136400,"daddyowen","yes"
"2803","2853_https://www.youtube.com/watch?v=gjottHCxQ8o",89758.3088235294,3,89282,90261,755.147058823529,751,759,"Last Time (Cover)","https://www.youtube.com/watch?v=gjottHCxQ8o","Karun",1344805200,"karun","no"
"2804","2854_https://www.youtube.com/watch?v=lfjbOAF7FLM",856.808823529412,6.21323529411765,753,954,23.9338235294118,23,26,"Kash Is Now God (K.I.N.G)","https://www.youtube.com/watch?v=lfjbOAF7FLM","Kash",1449090000,"kash","no"
"2805","2855_https://www.youtube.com/watch?v=AhYBU9MXFY8",5109.34558823529,1,4997,5237,67.6323529411765,65,71,"Slaughterhouse","https://www.youtube.com/watch?v=AhYBU9MXFY8","Kash",1417035600,"kash","no"
"2806","2856_https://www.youtube.com/watch?v=jkO-k8my0yM",1938.38235294118,0,1900,1983,25.2941176470588,25,27,"Vile Inafaa","https://www.youtube.com/watch?v=jkO-k8my0yM","Kash",1405458000,"kash","no"
"2807","2857_https://www.youtube.com/watch?v=KdoCwQGOWpY",2206.25,0,2179,2239,20,20,20,"How We Do ","https://www.youtube.com/watch?v=KdoCwQGOWpY","Kash  La-Balaa",1389214800,"kash","no"
"2808","2858_https://www.youtube.com/watch?v=pdx4ohuat5o",276.411764705882,0,275,278,2,2,2,"Kujeni Kwa Baba","https://www.youtube.com/watch?v=pdx4ohuat5o","Kastro  Fidel Atondola",1374872400,"kastro","yes"
"2809","2858_https://www.youtube.com/watch?v=pdx4ohuat5o",276.411764705882,0,275,278,2,2,2,"Kujeni Kwa Baba","https://www.youtube.com/watch?v=pdx4ohuat5o","Kastro  Fidel Atondola",1374872400,"fidelatondola","yes"
"2810","2859_https://www.youtube.com/watch?v=xsAyEoHYtC0",3941.19852941176,1,3829,4065,9,9,9,"Kama Michael Jackson","https://www.youtube.com/watch?v=xsAyEoHYtC0","Kativui (Dawa)",1421701200,"kativui","no"
"2811","2860_https://www.youtube.com/watch?v=XKjk_Xv7rk4",5240.91176470588,1,5119,5366,9,9,9,"Ulimwengu","https://www.youtube.com/watch?v=XKjk_Xv7rk4","Kativui (Dawa)",1394571600,"kativui","no"
"2812","2861_https://www.youtube.com/watch?v=7BkYYY2b7Bw",3441.49264705882,0,3203,3670,4.80882352941176,4,5,"Eka Vaangi","https://www.youtube.com/watch?v=7BkYYY2b7Bw","Kativui (Dawa)",1391115600,"kativui","no"
"2813","2862_https://www.youtube.com/watch?v=sRHFAWLnPvQ",5655.83088235294,0.823529411764706,5479,5841,6,6,6,"Wendo Ni Satani","https://www.youtube.com/watch?v=sRHFAWLnPvQ","Kativui (Dawa)",1391115600,"kativui","no"
"2814","2863_https://www.youtube.com/watch?v=-9vEtX7rRoE",16134.6544117647,1,15824,16519,22.8308823529412,22,23,"Kilio Cha Wana Mziki Kenya","https://www.youtube.com/watch?v=-9vEtX7rRoE","Kativui (Dawa)",1389646800,"kativui","no"
"2815","2864_https://www.youtube.com/watch?v=53awTdU1n1Y",38559.5808823529,3,37277,39734,42.4926470588235,40,46,"Ndambuka Huruma","https://www.youtube.com/watch?v=53awTdU1n1Y","Kativui (Dawa)",1389474000,"kativui","no"
"2816","2865_https://www.youtube.com/watch?v=wrYHshMdJlk",9243.64705882353,1,9027,9504,10.5367647058824,10,11,"Conmen Sya Kyaume","https://www.youtube.com/watch?v=wrYHshMdJlk","Kativui (Dawa)",1389474000,"kativui","no"
"2817","2866_https://www.youtube.com/watch?v=1IJEYwYR-Z0",11312.875,1,11031,11634,19,19,19,"Ningwitya Pole - Wamadelay","https://www.youtube.com/watch?v=1IJEYwYR-Z0","Kativui (Dawa)",1389474000,"kativui","no"
"2818","2867_https://www.youtube.com/watch?v=yJ5zPrK3xoo",15658.6029411765,1,15236,16102,26,26,26,"Mwisho Wa Lami- Oxygen 2","https://www.youtube.com/watch?v=yJ5zPrK3xoo","Kativui (Dawa)",1389474000,"kativui","no"
"2819","2868_https://www.youtube.com/watch?v=XmN9lDK06Hk",13775.5220588235,1,13551,13973,19.5367647058824,19,20,"Wana Dawa Kitindo","https://www.youtube.com/watch?v=XmN9lDK06Hk","Kativui (Dawa)",1389474000,"kativui","no"
"2820","2869_https://www.youtube.com/watch?v=33cHi2Rcycc",32986.8529411765,3,31668,34454,52.6838235294118,51,56,"Kamuwetangi - Mercy","https://www.youtube.com/watch?v=33cHi2Rcycc","Kativui (Dawa)",1389387600,"kativui","no"
"2821","2870_https://www.youtube.com/watch?v=rw__lwGkH70",5244.91911764706,0,4963,5600,17.1323529411765,16,18,"Manzala","https://www.youtube.com/watch?v=rw__lwGkH70","Kativui (Dawa)",1380574800,"kativui","no"
"2822","2871_https://www.youtube.com/watch?v=rAMa2EL9mgY",9314.61029411765,1,8996,9676,20.8088235294118,20,22,"Suo Syakwa","https://www.youtube.com/watch?v=rAMa2EL9mgY","Kativui (Dawa)",1380574800,"kativui","no"
"2823","2872_https://www.youtube.com/watch?v=-WdP4BWFEqg",4289.54411764706,0,4102,4527,7,7,7,"Mwalimu Kyamuthengi","https://www.youtube.com/watch?v=-WdP4BWFEqg","Kativui (Dawa)",1380574800,"kativui","no"
"2824","2873_https://www.youtube.com/watch?v=kb2pLJf1Rc8",27447.9558823529,1,27133,27767,25.9705882352941,25,26,"Muyo Wa Nguma","https://www.youtube.com/watch?v=kb2pLJf1Rc8","Kativui (Dawa)",1360184400,"kativui","no"
"2825","2874_https://www.youtube.com/watch?v=Oo5rt2RObTo",25865.2426470588,1,25717,26018,27,27,27,"Size Wa Kati","https://www.youtube.com/watch?v=Oo5rt2RObTo","Kativui (Dawa)",1360184400,"kativui","no"
"2826","2875_https://www.youtube.com/watch?v=bS1GPZ-yP2Y",101594.029411765,4.36029411764706,96299,107442,112.742647058824,103,125,"Maumau","https://www.youtube.com/watch?v=bS1GPZ-yP2Y","Kativui (Dawa)",1360184400,"kativui","no"
"2827","2876_https://www.youtube.com/watch?v=FxXdja2AFwU",41620.1323529412,2,41327,41899,57.5514705882353,57,58,"Itini","https://www.youtube.com/watch?v=FxXdja2AFwU","Kativui (Dawa)",1360184400,"kativui","no"
"2828","2896_https://www.youtube.com/watch?v=DdmIxvshKbI",3768.99264705882,0,3672,3875,12.8382352941176,12,13,"Rudia","https://www.youtube.com/watch?v=DdmIxvshKbI","Kenrazy   Kaya",1374699600,"kenrazy","yes"
"2829","2896_https://www.youtube.com/watch?v=DdmIxvshKbI",3768.99264705882,0,3672,3875,12.8382352941176,12,13,"Rudia","https://www.youtube.com/watch?v=DdmIxvshKbI","Kenrazy   Kaya",1374699600,"kaya","yes"
"2830","2900_https://www.youtube.com/watch?v=5d4Py2DOOQA",3615.71323529412,2,3437,3730,34.3897058823529,34,35,"Bendera","https://www.youtube.com/watch?v=5d4Py2DOOQA","Collo  Kayamba  Africa
Nessa",1432069200,"collo","yes"
"2831","2900_https://www.youtube.com/watch?v=5d4Py2DOOQA",3615.71323529412,2,3437,3730,34.3897058823529,34,35,"Bendera","https://www.youtube.com/watch?v=5d4Py2DOOQA","Collo  Kayamba  Africa
Nessa",1432069200,"kayamba","yes"
"2832","2901_https://www.youtube.com/watch?v=gdocsB7yvLw",224.742647058824,0,219,230,0,0,0,"Amalwa","https://www.youtube.com/watch?v=gdocsB7yvLw","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2833","2902_https://www.youtube.com/watch?v=Ba1INt3h5jo",45.5808823529412,0,43,49,0,0,0,"Lelo","https://www.youtube.com/watch?v=Ba1INt3h5jo","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2834","2903_https://www.youtube.com/watch?v=iXLuZcIOyXk",1234.57352941176,0,1154,1328,4,4,4,"Mutheu","https://www.youtube.com/watch?v=iXLuZcIOyXk","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2835","2904_https://www.youtube.com/watch?v=rnAWUliZmgw",119.455882352941,0,111,126,2,2,2,"Ekera","https://www.youtube.com/watch?v=rnAWUliZmgw","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2836","2905_https://www.youtube.com/watch?v=2twlE_wa3vo",75.1911764705882,0,69,81,0.522058823529412,0,1,"Habari ","https://www.youtube.com/watch?v=2twlE_wa3vo","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2837","2906_https://www.youtube.com/watch?v=Q4dv5opa0MQ",212.147058823529,0,202,222,0,0,0,"Resa","https://www.youtube.com/watch?v=Q4dv5opa0MQ","Kayamba  Africa",1397509200,"kayambaafrica","no"
"2838","2907_https://www.youtube.com/watch?v=kDr9MExlDT4",2823.19117647059,0,2732,2924,6.72794117647059,6,7,"Masambu","https://www.youtube.com/watch?v=kDr9MExlDT4","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2839","2908_https://www.youtube.com/watch?v=7JNDGGC623M",38275.3970588235,2.85294117647059,36117,40687,77.6470588235294,72,83,"Sweet Elizabeth","https://www.youtube.com/watch?v=7JNDGGC623M","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2840","2909_https://www.youtube.com/watch?v=XNd4ZYyKwdc",16870.1985294118,1,16287,17565,57.5882352941176,55,58,"Ndambararia","https://www.youtube.com/watch?v=XNd4ZYyKwdc","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2841","2910_https://www.youtube.com/watch?v=aH1kEnsRghk",10958.1544117647,1,10605,11357,15.7720588235294,14,17,"Jane Achieng","https://www.youtube.com/watch?v=aH1kEnsRghk","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2842","2911_https://www.youtube.com/watch?v=UobaL8_CubE",14531.9558823529,1,13908,15175,38.9264705882353,37,40,"Ngukinyukia ","https://www.youtube.com/watch?v=UobaL8_CubE","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2843","2912_https://www.youtube.com/watch?v=f3DrjO-12kU",3657.46323529412,0,3583,3745,13,13,13,"Macho","https://www.youtube.com/watch?v=f3DrjO-12kU","Kayamba  Africa",1379365200,"kayambaafrica","no"
"2844","2916_https://www.youtube.com/watch?v=TuOzibFhKDM",253.536764705882,0,243,267,4,4,4,"Sheria Zake","https://www.youtube.com/watch?v=TuOzibFhKDM","Kaytwister",1436130000,"kaytwister","no"
"2845","2917_https://www.youtube.com/watch?v=rvb44AglZN4",2388.46323529412,18.125,1889,2814,86.5735294117647,68,105,"Kill A King","https://www.youtube.com/watch?v=rvb44AglZN4","Kayvo Kforce",1449262800,"kayvokforce","no"
"2846","2918_https://www.youtube.com/watch?v=0DGRtYKTI1I",951.735294117647,1.46323529411765,921,974,21.7205882352941,21,22,"Mwaki","https://www.youtube.com/watch?v=0DGRtYKTI1I","Kayvo Kforce",1441746000,"kayvokforce","no"
"2847","2919_https://www.youtube.com/watch?v=l1mz9IjgcZ8",1279.83088235294,1,1244,1325,23,23,23,"Izo Ni Gani","https://www.youtube.com/watch?v=l1mz9IjgcZ8","Kayvo Kforce",1433106000,"kayvokforce","no"
"2848","2920_https://www.youtube.com/watch?v=0ZKTq-GZK64",2488.04411764706,1,2407,2571,51.9338235294118,51,53,"Don't Play","https://www.youtube.com/watch?v=0ZKTq-GZK64","Kayvo Kforce",1423083600,"kayvokforce","no"
"2849","2921_https://www.youtube.com/watch?v=74kwtS9CDOY",2252.34558823529,0,2222,2281,26,26,26,"Serikal","https://www.youtube.com/watch?v=74kwtS9CDOY","Kayvo Kforce  Moroko Kalahari",1414098000,"kayvokforce","yes"
"2850","2921_https://www.youtube.com/watch?v=74kwtS9CDOY",2252.34558823529,0,2222,2281,26,26,26,"Serikal","https://www.youtube.com/watch?v=74kwtS9CDOY","Kayvo Kforce  Moroko Kalahari",1414098000,"morokokalahari","yes"
"2851","2922_https://www.youtube.com/watch?v=A9ynHq4mbb8",4345.40441176471,1,4289,4409,41,41,41,"Walai","https://www.youtube.com/watch?v=A9ynHq4mbb8","Kayvo Kforce Davinci",1407963600,"davinci","yes"
"2852","2922_https://www.youtube.com/watch?v=A9ynHq4mbb8",4345.40441176471,1,4289,4409,41,41,41,"Walai","https://www.youtube.com/watch?v=A9ynHq4mbb8","Kayvo Kforce Davinci",1407963600,"kayvokforce","yes"
"2853","2923_https://www.youtube.com/watch?v=1ONb-rACbgc",329.242647058824,0,327,332,3,3,3,"Ule Ule","https://www.youtube.com/watch?v=1ONb-rACbgc","Kayvo Kforce",1401397200,"kayvokforce","no"
"2854","2924_https://www.youtube.com/watch?v=v9suerzI0I4",3052.15441176471,0,3030,3078,25,25,25,"Not Enough","https://www.youtube.com/watch?v=v9suerzI0I4","Kimya Kayvo Kforce 
 D Major",1381438800,"kimya","yes"
"2855","2924_https://www.youtube.com/watch?v=v9suerzI0I4",3052.15441176471,0,3030,3078,25,25,25,"Not Enough","https://www.youtube.com/watch?v=v9suerzI0I4","Kimya Kayvo Kforce 
 D Major",1381438800,"kayvokforce","yes"
"2856","2924_https://www.youtube.com/watch?v=v9suerzI0I4",3052.15441176471,0,3030,3078,25,25,25,"Not Enough","https://www.youtube.com/watch?v=v9suerzI0I4","Kimya Kayvo Kforce 
 D Major",1381438800,"dmajor","yes"
"2857","2925_https://www.youtube.com/watch?v=zeYcR2E4JVs",1739.43382352941,0,1738,1745,25,25,25,"Spontaneous","https://www.youtube.com/watch?v=zeYcR2E4JVs","Kayvo Kforce  Phil B",1371762000,"kayvokforce","yes"
"2858","2925_https://www.youtube.com/watch?v=zeYcR2E4JVs",1739.43382352941,0,1738,1745,25,25,25,"Spontaneous","https://www.youtube.com/watch?v=zeYcR2E4JVs","Kayvo Kforce  Phil B",1371762000,"philb","yes"
"2859","2926_https://www.youtube.com/watch?v=D3um05hjmhg",1286.57352941176,0,1272,1302,18,18,18,"Nairaw","https://www.youtube.com/watch?v=D3um05hjmhg","Kayvo Kforce",1370725200,"kayvokforce","no"
"2860","2927_https://www.youtube.com/watch?v=C_WG6WzI8P4",4508.43382352941,0,4489,4527,60,60,60,"Noma Sana","https://www.youtube.com/watch?v=C_WG6WzI8P4","Kayvo Kforce  Davinci",1367787600,"davinci","yes"
"2861","2927_https://www.youtube.com/watch?v=C_WG6WzI8P4",4508.43382352941,0,4489,4527,60,60,60,"Noma Sana","https://www.youtube.com/watch?v=C_WG6WzI8P4","Kayvo Kforce  Davinci",1367787600,"kayvokforce","yes"
"2862","2928_https://www.youtube.com/watch?v=91JADj9yaEM",8702.92647058824,0,8623,8780,74,74,74,"Welcome To Nai","https://www.youtube.com/watch?v=91JADj9yaEM","B Reign Kayvo Kforce",1357333200,"b","yes"
"2863","2928_https://www.youtube.com/watch?v=91JADj9yaEM",8702.92647058824,0,8623,8780,74,74,74,"Welcome To Nai","https://www.youtube.com/watch?v=91JADj9yaEM","B Reign Kayvo Kforce",1357333200,"kayvokforce","yes"
"2864","2929_https://www.youtube.com/watch?v=dkXqtyCGRlI",4082.77205882353,0,4056,4104,34,34,34,"Rhyming","https://www.youtube.com/watch?v=dkXqtyCGRlI","Kayvo Kforce",1348952400,"kayvokforce","no"
"2865","2930_https://www.youtube.com/watch?v=BkBaSEDVIXg",2822,0,2784,2858,22.0808823529412,21,23,"V.O.K(VoicesOfKibera)","https://www.youtube.com/watch?v=BkBaSEDVIXg","Octopizzo  Kayvo Kforce",1337720400,"octopizzo","yes"
"2866","2930_https://www.youtube.com/watch?v=BkBaSEDVIXg",2822,0,2784,2858,22.0808823529412,21,23,"V.O.K(VoicesOfKibera)","https://www.youtube.com/watch?v=BkBaSEDVIXg","Octopizzo  Kayvo Kforce",1337720400,"kayvokforce","yes"
"2867","2931_https://www.youtube.com/watch?v=WE6kMAiBIBc",16444.1029411765,0,16369,16502,102,102,102,"Stay Scheemin","https://www.youtube.com/watch?v=WE6kMAiBIBc","Coola Gang Kayvo Kforce",1333746000,"coolagang","yes"
"2868","2931_https://www.youtube.com/watch?v=WE6kMAiBIBc",16444.1029411765,0,16369,16502,102,102,102,"Stay Scheemin","https://www.youtube.com/watch?v=WE6kMAiBIBc","Coola Gang Kayvo Kforce",1333746000,"kayvokforce","yes"
"2869","2932_https://www.youtube.com/watch?v=TUOOIRvXdmU",3247.03676470588,0,3232,3268,23,23,23,"Hello Mr.President","https://www.youtube.com/watch?v=TUOOIRvXdmU","Kayvo Kforce  Eysha 
Ottomatic",1332882000,"eysha","yes"
"2870","2932_https://www.youtube.com/watch?v=TUOOIRvXdmU",3247.03676470588,0,3232,3268,23,23,23,"Hello Mr.President","https://www.youtube.com/watch?v=TUOOIRvXdmU","Kayvo Kforce  Eysha 
Ottomatic",1332882000,"kayvokforce","yes"
"2871","2933_https://www.youtube.com/watch?v=PWrBP0shExU",3341.32352941176,0,3287,3423,25.0735294117647,25,27,"Dying Breed","https://www.youtube.com/watch?v=PWrBP0shExU","Kayvo Kforce  Bizill",1330722000,"bizill","yes"
"2872","2933_https://www.youtube.com/watch?v=PWrBP0shExU",3341.32352941176,0,3287,3423,25.0735294117647,25,27,"Dying Breed","https://www.youtube.com/watch?v=PWrBP0shExU","Kayvo Kforce  Bizill",1330722000,"kayvokforce","yes"
"2873","2939_https://www.youtube.com/watch?v=pQLZAiyEd_E",4454.77941176471,0,4423,4482,19,19,19,"Joy To The World","https://www.youtube.com/watch?v=pQLZAiyEd_E","Kaz Sage",1387227600,"kaz","yes"
"2874","2939_https://www.youtube.com/watch?v=pQLZAiyEd_E",4454.77941176471,0,4423,4482,19,19,19,"Joy To The World","https://www.youtube.com/watch?v=pQLZAiyEd_E","Kaz Sage",1387227600,"sage","yes"
"2875","2940_https://www.youtube.com/watch?v=gagQzS0neqU",9846.16911764706,1,9762,9904,56.6911764705882,56,57,"Gloria","https://www.youtube.com/watch?v=gagQzS0neqU","Kaz Sage",1385758800,"kaz","yes"
"2876","2940_https://www.youtube.com/watch?v=gagQzS0neqU",9846.16911764706,1,9762,9904,56.6911764705882,56,57,"Gloria","https://www.youtube.com/watch?v=gagQzS0neqU","Kaz Sage",1385758800,"sage","yes"
"2877","2941_https://www.youtube.com/watch?v=ZX2VybI-a2o",22376.1397058824,1,22337,22417,63.1764705882353,63,64,"Run Run Run","https://www.youtube.com/watch?v=ZX2VybI-a2o","Kaz",1333486800,"kaz","no"
"2878","2942_https://www.youtube.com/watch?v=Lccw-jnVx6s",411416.323529412,226.286764705882,353447,468559,2172.45588235294,2013,2312," Ngori ","https://www.youtube.com/watch?v=Lccw-jnVx6s","Kelele Takatifu",1431637200,"keleletakatifu","no"
"2879","2943_https://www.youtube.com/watch?v=q4BthbZSc8E",20695.3897058824,3,19923,21390,171.985294117647,169,177,"Mavuno","https://www.youtube.com/watch?v=q4BthbZSc8E","Kelele Takatifu",1405458000,"keleletakatifu","no"
"2880","2944_https://www.youtube.com/watch?v=rCNDXI4BIaM",28646.7352941176,2.86764705882353,26811,29968,147.882352941176,141,154,"Didimia","https://www.youtube.com/watch?v=rCNDXI4BIaM","Kelele Takatifu",1390424400,"keleletakatifu","no"
"2881","2945_https://www.youtube.com/watch?v=N302hO4Pmyk",18918.2279411765,1,18574,19353,196.580882352941,193,203,"Rise and Shine","https://www.youtube.com/watch?v=N302hO4Pmyk","Christ  CycozKelele Takatifu",1371589200,"christ","yes"
"2882","2945_https://www.youtube.com/watch?v=N302hO4Pmyk",18918.2279411765,1,18574,19353,196.580882352941,193,203,"Rise and Shine","https://www.youtube.com/watch?v=N302hO4Pmyk","Christ  CycozKelele Takatifu",1371589200,"takatifu","yes"
